Data Source	World Development Indicators																																																													
																																																														
Last Updated Date	24-01-19																																																													
																																																														
Country Name	Country Code	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018
World	WLD	Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)	TX.VAL.MRCH.R6.ZS	3.637574779	3.52508828	3.459034757	3.617201507	4.09860136	4.192101008	3.597222319	3.591153179	3.433037997	3.373886391	3.484898452	3.578363646	3.059615294	2.936487508	2.956839045	3.284573303	2.918164682	3.055460936	2.968887378	2.466362595	2.928595567	3.125932926	2.833254287	2.323395465	2.148155919	2.000739229	1.81753075	1.745218045	1.686708766	1.523802012	1.514918129	1.517168376	1.540907641	1.41744488	1.298010783	1.371122909	1.350413707	1.301832685	1.382737	1.23266474	1.269832286	1.35180945	1.359513696	1.40757225	1.462234857	1.546282267	1.680976055	1.733704653	1.870626699	2.02245828	2.077712385	2.232326724	2.260561039	2.294905362	2.340432399	2.248952029	2.044162158	1.969061121	
World	WLD	Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)	TX.VAL.MRCH.R5.ZS	2.78076548	2.468962566	2.506834544	2.559407674	2.586469355	2.410073743	2.102577223	2.021250693	1.565720239	1.152254866	1.108566318	1.124769351	0.999131583	0.943366018	1.003813089	1.120606291	0.92861807	0.920842248	1.044612723	1.0421244	1.102339963	1.343972151	1.458292598	1.526251749	1.54366971	1.469913799	1.335572049	1.247046311	1.230415853	1.171469522	1.088604678	1.001273453	1.017416623	1.130681404	1.091153209	1.126481873	1.172880371	1.171005152	1.119014474	1.203869789	1.275992191	1.213626709	1.2848166	1.382488466	1.526304635	1.73788838	1.967444844	2.208684993	2.5709898	2.704183767	3.002723245	3.1404134	3.334791849	3.146600558	3.170054557	3.126564416	3.054241353	3.311402245	
World	WLD	Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports)	TX.VAL.MRCH.R4.ZS	3.932584577	3.491776903	2.974248089	2.850401698	2.713505207	2.69291964	2.608619751	2.376443525	2.405484053	2.426522396	2.282478036	2.443488706	2.457104789	2.6014775	3.440489199	5.05726958	4.331053966	4.425020559	4.366535356	3.487143823	3.785458356	4.617192426	4.509192496	4.351960696	3.782440751	3.312010091	2.684548355	2.222930332	2.119680121	2.010543584	2.088849408	2.047390775	2.019174474	1.868338573	1.572570607	1.486908241	1.481147235	1.48280684	1.528667611	1.423090114	1.37256049	1.555985254	1.6202566	1.633705972	1.762398761	1.739250704	1.674407352	1.793870349	2.058608568	2.377491949	2.269471009	2.013386043	2.102737648	2.078060006	2.188909	2.085958243	2.118606362	2.024635352	
World	WLD	Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports)	TX.VAL.MRCH.R3.ZS	5.527258588	5.044203704	4.837672354	4.693068758	4.74189502	4.405183019	4.593172807	4.387763624	4.473185277	4.195701633	4.187571721	4.152038618	4.095749758	4.038837978	4.778827632	4.865195386	4.374801107	4.250321321	4.161644415	3.977804962	4.286506724	4.693337775	4.228773554	3.229380652	3.306042257	3.375015708	3.098749346	2.936749258	3.045680285	3.094001502	3.042312145	3.309805332	3.559250548	3.796424077	3.951373072	3.692689789	3.807236378	4.222203746	4.537124967	4.156808006	4.425517851	4.528315317	4.1691841	3.586373312	3.613134818	3.678832539	3.860874952	3.864747929	4.08391225	4.088190152	4.390239638	4.493464431	4.716966887	4.671014052	4.700816338	4.748732402	4.554763623	4.462466213	
World	WLD	Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)	TX.VAL.MRCH.R2.ZS	0.771377066	0.841733532	0.917770867	0.909557911	0.817735202	0.812393072	0.981420885	1.065672239	0.991470665	0.926264959	0.929418415	0.915670688	0.981676324	0.973253396	1.052050127	1.132849476	1.051467044	0.936324578	0.893412472	0.854412916	0.843399485	1.028208254	0.97261543	0.960570666	1.002642098	1.091166692	0.93735431	0.979189062	0.823976894	0.745789982	0.888574064	0.779904182	1.398289392	2.257210088	2.542615842	2.803750545	3.02848265	3.126631276	2.856193126	2.198688167	2.395012741	2.43503147	2.749670665	3.095471924	3.427871989	3.80721966	4.234203043	4.897191797	5.291201611	4.166827653	4.327439485	4.726985562	5.040897906	5.072455889	4.744590556	4.036221269	4.096053754	4.373816025	
World	WLD	Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)	TX.VAL.MRCH.R1.ZS	2.735532554	3.001000707	2.641782473	2.674064152	2.567560465	2.70523064	3.141635148	3.272012048	3.289402687	3.16194056	2.902405531	2.8560225	2.695053405	2.927410314	3.168952354	3.073584503	2.651266622	2.668767849	2.982474471	3.111149704	3.479354849	3.560879576	3.709991325	3.839550006	3.806042273	4.219269854	3.687652274	3.674643279	4.171807541	4.307403751	4.26486259	4.853298492	5.493420661	6.761920656	7.067881574	7.498632521	7.606963214	7.337250305	6.017049038	6.213795382	7.185273899	7.296226028	7.843412485	8.672395686	8.976580648	9.212465859	9.359930702	9.574167843	9.807054339	11.13657189	12.3727836	12.65904123	13.19493281	13.62562446	13.56656315	13.84741241	13.76185557	14.68152599	
World	WLD	Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports)	TX.VAL.MRCH.OR.ZS	18.59802024	17.54615049	16.54928633	16.47308243	16.43257793	16.13676795	16.09075133	15.85612252	15.24668063	14.31323211	14.03886336	14.32076559	13.43692645	13.51884369	15.47907381	17.73036296	15.4950397	15.42819964	15.6207507	14.14089242	15.57027674	17.26844926	16.61205587	15.25620194	14.61022073	14.55678869	12.82000298	12.06096679	12.30686461	12.01279353	12.04200919	12.62153223	13.83173869	15.86324321	15.54154407	15.83197556	16.30595502	16.47207795	15.45768384	14.65642871	15.77563571	16.2186289	16.58641555	17.23586332	18.02569866	18.70160543	19.5825314	20.44807385	21.75601181	22.73749208	24.39364883	24.92271594	25.80957038	25.9835799	25.85135955	25.21915362	24.84060591	25.80690839	
World	WLD	Merchandise exports to high-income economies (% of total merchandise exports)	TX.VAL.MRCH.HI.ZS	71.61012075	72.41053238	73.413558	73.21986395	72.83427827	73.35599071	73.67802922	74.46956902	74.62741975	75.37264378	74.74233442	74.79757517	75.1508635	74.99394079	73.41699593	70.3811437	73.02125597	73.33333799	73.31105209	75.02554639	73.87989379	72.64614304	73.33203083	74.98493588	75.88064465	76.13725415	78.00603938	79.17075608	78.90392606	79.31561242	79.36454744	79.70262389	78.92402945	77.97063957	77.7643974	77.10576911	76.7990866	77.67110674	78.95312006	82.28493923	80.95709192	80.41336985	79.86946089	79.2284539	78.17907843	77.10820975	76.17829847	74.94289765	73.24115688	72.04106983	70.31326052	69.22670101	68.40270089	68.10384804	68.36213018	69.08431785	69.54105898	68.38615475	
World	WLD	Merchandise exports (current US$)	TX.VAL.MRCH.CD.WT	1.24449E+11	1.29792E+11	1.35652E+11	1.48924E+11	1.67449E+11	1.81659E+11	1.98846E+11	2.0879E+11	2.32229E+11	2.66055E+11	3.05651E+11	3.4225E+11	4.05614E+11	5.63162E+11	8.22991E+11	8.52629E+11	9.65594E+11	1.09613E+12	1.27212E+12	1.62103E+12	1.98636E+12	1.95392E+12	1.81225E+12	1.767E+12	1.88103E+12	1.90198E+12	2.08348E+12	2.45805E+12	2.81628E+12	3.055E+12	3.49646E+12	3.57745E+12	3.83044E+12	3.84263E+12	4.36267E+12	5.2068E+12	5.44793E+12	5.63721E+12	5.54627E+12	5.75195E+12	6.50178E+12	6.23558E+12	6.53825E+12	7.64013E+12	9.28493E+12	1.05798E+13	1.2211E+13	1.41164E+13	1.62673E+13	1.2638E+13	1.54026E+13	1.84576E+13	1.86113E+13	1.90704E+13	1.9085E+13	1.6614E+13	1.6117E+13	1.78201E+13	
World	WLD	Merchandise exports to economies in the Arab World (% of total merchandise exports)	TX.VAL.MRCH.AL.ZS	3.981368889	3.724943355	3.326804527	3.201645135	3.063562499	3.017864903	2.921247187	2.697482114	2.716014668	2.727627441	2.522712299	2.641261681	2.675615635	2.809889031	3.753154914	5.206711307	5.40956685	5.902403517	5.808751693	5.798445686	6.043781211	7.306839269	7.816850071	7.071715891	6.040045442	5.258118092	4.399528018	3.838314998	3.669401301	3.486156889	3.282888461	3.313560598	3.376000774	3.409180943	3.014253628	2.825198088	2.851350805	2.869661148	3.017206236	2.735180716	2.630159155	2.925581871	3.06244432	3.015356532	3.11655084	3.297201868	3.379262877	3.589316608	4.196614614	4.436821861	4.202536282	4.081951347	4.585205164	4.738478454	4.849299286	4.950314263	4.724138997	4.397328401	
World	WLD	Ores and metals exports (% of merchandise exports)	TX.VAL.MMTL.ZS.UN			7.119765967	6.597243277	7.036887866	7.205964394	7.201050698	7.055777449	6.925273391	6.672174048	7.025575755	5.791670701	5.463960818	5.521648045	6.035915242	5.261687386	5.14201075	4.948878866	4.627575417	4.844408011	5.384755701	4.378806165	4.134709381	5.150269894	4.015283201	3.736292563	3.494497172	3.685022046	4.349139482	4.895351061	3.795151323	4.617896524	4.30481149	3.881108679	2.997795816	3.489301682	3.387573049	3.462165122	3.460602544	3.311011034	3.169793719	3.142749097	2.963930648	2.992498015	3.457546121	3.652158082	4.403142924	4.607117213	4.331173184	3.934584796	4.727240565	4.995688527	4.641772384	4.429803858	4.400764352	4.293499771	4.065156481	4.050003075	
World	WLD	Manufactures exports (% of merchandise exports)	TX.VAL.MANF.ZS.UN			57.0550175	55.0067072	54.67053838	55.6110312	56.75967955	57.03593639	56.79516876	57.94324976	58.90328854	61.45104372	60.56836101	59.77405315	57.71139429	58.45477156	59.71136508	60.34974626	60.08165158	59.1388079	59.90442521	59.84054474	60.86964412	61.39913549	60.86009397	58.92711039	63.54899513	67.79880968	68.73358099	68.62480479	69.94320661	69.59033202	71.36368638	72.12343793	73.72487604	73.98551032	72.18147555	73.55895627	73.92487574	73.29275936	71.15764796	71.33806742	72.71647242	71.76224461	71.8514634	69.83640705	69.64728227	69.26637037	67.20034914	67.57408044	66.23633267	65.34686989	65.69674272	65.23975067	66.0662132	68.70273559	68.76822367	71.42909088	
World	WLD	"Population, total"	SP.POP.TOTL	3032160395	3073368589	3126509809	3191786428	3257459749	3324545319	3394783653	3464689185	3535355316	3610178793	3685753341	3763393039	3840269676	3916243701	3992871281	4067740568	4140647339	4213305195	4287155675	4362863944	4439337768	4517802648	4599181616	4681262096	4763043102	4846338372	4932113625	5020001104	5108813278	5197758286	5288103214	5375488619	5459753865	5544873088	5628791176	5713794372	5796632117	5879433900	5961166037	6041818586	6121682736	6201340258	6280530065	6359899296	6439825381	6520298763	6601476541	6683223772	6766296679	6849569339	6932869743	7014983968	7099557649	7185137526	7271322821	7357559450	7444157356	7530360149	
World	WLD	ICT goods exports (% of total goods exports)	TX.VAL.ICTG.ZS.UN																																									14.74703246	14.13053775	14.10714087	14.10599417	14.28534834	13.3104012	13.1227362	12.20174267	11.25553774	11.95501765	11.73017176	10.61389187	10.47762414	10.41600002	10.59489692	11.04325938	11.28277166		
World	WLD	Fuel exports (% of merchandise exports)	TX.VAL.FUEL.ZS.UN			6.663259157	6.444440212	5.621616396	5.636148457	5.916497483	6.043346571	8.625102776	8.664401042	7.438956623	7.939302993	8.807534555	8.636812006	12.81355301	13.54254664	13.11851007	12.59133992	13.86879684	15.11595256	14.33361799	15.87937446	15.55713472	14.38940629	15.10219981	16.42547922	9.724143887	9.303379649	9.022091156	9.389133405	10.67018028	10.98348827	9.05303448	8.80062463	8.075587052	7.856440524	10.00297523	8.9445493	9.560054146	11.04394524	13.0521917	12.90584054	11.45221443	11.65310244	11.89547014	13.37865585	14.02939312	14.28739151	16.1639874	14.33935276	15.3942156	16.17906713	15.86222557	16.61467746	15.65398098	12.74329201	11.34688408	10.74909264	
World	WLD	Population growth (annual %)	SP.POP.GROW		1.359037407	1.729087106	2.08784309	2.057572538	2.059444327	2.112720004	2.059204331	2.039609536	2.116434426	2.093374105	2.106481113	2.042748026	1.978351298	1.956660153	1.875073894	1.792316147	1.754746301	1.752792086	1.765932351	1.752835408	1.767490651	1.801295327	1.784675772	1.746986268	1.748782621	1.769898146	1.781943517	1.769166424	1.741011134	1.738151777	1.652490533	1.567583004	1.559030409	1.513435685	1.510150108	1.449785197	1.428446404	1.390136166	1.352965989	1.321856141	1.301235713	1.276978906	1.263734592	1.256719349	1.24962056	1.245000896	1.238317375	1.243006517	1.230697735	1.216140751	1.184418979	1.205614744	1.205425482	1.199494021	1.185982676	1.17699227	1.157992623	
World	WLD	Agricultural raw materials exports (% of merchandise exports)	TX.VAL.AGRI.ZS.UN			9.509873973	9.181210047	9.315401556	8.909429037	8.820977047	8.357243615	7.972527366	8.159548234	7.623803243	6.821404453	6.74662636	7.366666241	5.937260724	4.886429239	5.460969969	5.05360858	4.955076617	4.970768492	4.576191795	3.954066009	3.692860615	3.707821625	3.953017768	3.641252665	3.757940828	4.096112816	3.940686664	3.57725549	3.064356158	2.697623511	2.62799952	2.371712201	2.554706807	2.682319721	2.364153955	2.256618062	2.001488716	1.897647051	1.836498203	1.715570574	1.752510246	1.752453545	1.708025764	1.586660729	1.556675444	1.54127228	1.426626913	1.439317041	1.624583443	1.781261332	1.650023101	1.598446578	1.516179307	1.60533833	1.591544078	1.502462537	
World	WLD	Export unit value index (2000 = 100)	TX.UVI.MRCH.XD.WD																																																											
World	WLD	Export volume index (2000 = 100)	TX.QTY.MRCH.XD.WD																																																											
World	WLD	Medium and high-tech exports (% manufactured exports)	TX.MNF.TECH.ZS.UN																																																											
World	WLD	Net barter terms of trade index (2000 = 100)	TT.PRI.MRCH.XD.WD																																																											
World	WLD	Travel services (% of commercial service imports)	TM.VAL.TRVL.ZS.WT																						25.77064428	22.80213538	22.93264932	25.20082709	26.5517754	27.55006864	28.41350094	29.56584608	29.0616894	29.05109985	28.6690859	31.08944027	30.01912258	29.73962517	28.76431055	29.76095189	30.06015352	29.89350069	29.98282066	29.76758026	29.14462627	28.90379803	27.92231774	27.33092727	26.78626561	25.42182513	24.74677129	23.93213053	24.94650412	25.38949938	24.0826055	24.69111473	24.75868523	26.24382122	26.78187591	27.07319446	27.24550245	
World	WLD	Transport services (% of commercial service imports)	TM.VAL.TRAN.ZS.WT																						45.35292909	44.6396019	45.12545877	41.2426947	42.51583054	41.8771165	41.3352198	40.85993908	41.82050668	40.59499946	38.4356942	35.16371132	34.36110551	33.91489876	33.13877	32.09185344	30.70184679	29.06888164	27.81135947	28.63027896	27.99075826	27.19015821	27.97256168	28.9524798	29.31931903	28.99833742	29.08544393	28.86562656	25.37731281	27.98430187	26.89550107	26.58432873	25.57984019	24.45518486	23.27823887	22.39633033	22.53256353	
World	WLD	Commercial service imports (current US$)	TM.VAL.SERV.CD.WT																		2.54563E+11	3.02724E+11	3.71946E+11	4.43088E+11	4.55564E+11	4.41478E+11	4.23474E+11	4.36022E+11	4.48019E+11	5.08537E+11	5.92399E+11	6.6487E+11	7.20538E+11	8.75495E+11	9.16267E+11	1.03508E+12	1.03624E+12	1.10764E+12	1.27846E+12	1.34764E+12	1.3861E+12	1.39963E+12	1.48134E+12	1.58631E+12	1.59534E+12	1.67393E+12	1.89789E+12	2.28754E+12	2.5344E+12	2.82845E+12	3.34208E+12	3.78703E+12	3.3573E+12	3.63078E+12	4.12399E+12	4.27699E+12	4.54429E+12	4.90017E+12	4.66351E+12	4.68677E+12	5.00883E+12	
World	WLD	"Computer, communications and other services (% of commercial service imports)"	TM.VAL.OTHR.ZS.WT																						24.72965113	28.38423475	27.66463777	29.29450175	26.6521385	25.89442944	25.11073461	24.57769093	24.55677248	25.93989247	27.74434497	28.27464467	30.09761605	30.65955073	31.4967218	32.85948918	33.48028703	35.76501667	37.06132712	36.21118218	36.83107866	37.36516521	37.43350097	36.9850471	37.02128822	37.75026781	38.23827866	39.17168184	40.99515304	37.93717575	40.9028723	40.97948463	40.92275525	40.91556711	41.86896002	42.28726251	42.13377771	
World	WLD	Import value index (2000 = 100)	TM.VAL.MRCH.XD.WD																																																											
World	WLD	Merchandise imports from low- and middle-income economies within region (% of total merchandise imports)	TM.VAL.MRCH.WR.ZS	0.793623197	0.803277685	0.730231354	0.826805763	1.059216005	1.074387	0.856872407	0.898390292	0.94098734	0.870885846	0.815643188	0.77003219	0.761065331	0.780621641	0.825258077	0.888093673	0.78254134	0.848829273	0.820881153	0.832981682	0.925329002	1.090227368	1.157123826	1.047269564	1.042159447	0.960650506	0.770707589	0.798089961	0.793266061	0.867843869	0.861272696	0.915736387	1.23595324	1.415325311	1.938255095	2.215659805	2.250302811	2.223957558	2.052064872	1.902124917	2.313278959	2.37080538	2.624366344	2.831698303	3.103806914	3.343013077	3.539895158	3.943319207	4.21435683	4.200544175	4.423647105	4.722421243	4.989167914	4.967861247	4.916765968	4.967254311	4.992282687	5.180346336	
World	WLD	Merchandise imports by the reporting economy (current US$)	TM.VAL.MRCH.WL.CD	1.06151E+11	1.11518E+11	1.1736E+11	1.28571E+11	1.45416E+11	1.57449E+11	1.75652E+11	1.85664E+11	2.10467E+11	2.3991E+11	2.78229E+11	3.0965E+11	3.65639E+11	5.08645E+11	7.39795E+11	7.71828E+11	8.75434E+11	1.00747E+12	1.16949E+12	1.46328E+12	1.76513E+12	1.79727E+12	1.68247E+12	1.63343E+12	1.743E+12	1.78887E+12	1.94159E+12	2.2664E+12	2.59075E+12	2.811E+12	3.22068E+12	3.34372E+12	3.62408E+12	3.56891E+12	4.06411E+12	4.83651E+12	5.07616E+12	5.44123E+12	5.40913E+12	5.69971E+12	6.45436E+12	6.27006E+12	6.52027E+12	7.60625E+12	9.25238E+12	1.04965E+13	1.20785E+13	1.39725E+13	1.61998E+13	1.2496E+13	1.51361E+13	1.80394E+13	1.82646E+13	1.85468E+13	1.86655E+13	1.63718E+13	1.59577E+13	1.76324E+13	
World	WLD	"Merchandise imports by the reporting economy, residual (% of total merchandise imports)"	TM.VAL.MRCH.RS.ZS	7.868727197	7.860564767	7.874199911	8.059997604	8.001396965	8.040760077	7.825954288	7.675605102	7.967262571	8.364809568	9.095228311	9.018720655	9.024535944	9.14258114	8.49188776	8.431683861	8.001450434	7.942903762	8.016097588	7.865715841	7.729186313	7.34433046	7.320257051	7.454135209	7.218212226	7.170430173	7.361303003	7.315582177	7.215497698	6.98556527	6.901334123	6.467328897	5.638160351	4.279628555	4.262560949	4.315811214	4.184737178	3.269538797	3.14895003	1.037765747	1.433379371	1.53296736	1.488218573	1.360659277	1.573135974	1.958357251	1.944242808	1.551374521	1.499299815	1.863603084	2.017233185	2.074386004	1.796153514	1.997949729	1.88100499	2.296934414	2.169291624	1.547444235	
World	WLD	"Agriculture, forestry, and fishing, value added (% of GDP)"	NV.AGR.TOTL.ZS																																				7.618132321	7.523144399	5.706752153	5.55016997	5.296700328	4.933282028	4.839926585	4.726500741	4.595684198	4.490332329	4.118842564	3.881793896	3.775689647	3.768560633	3.713436938	3.696103716	3.73083921	3.654439067	3.712190732	3.608170059	3.589340278	3.548339085		
World	WLD	"Agriculture, forestry, and fishing, value added (constant LCU)"	NV.AGR.TOTL.KN																																																											
World	WLD	"Agriculture, forestry, and fishing, value added (annual % growth)"	NV.AGR.TOTL.KD.ZG												2.320981926	0.42159635	4.525652255	3.105426215	3.526701782	1.415277905	2.966996714	2.996125449	1.142986129	2.6688517	4.096364306	4.847168608	3.107386466	5.438367028	2.984206398	2.255554829	2.335883849	5.073311461	2.351368557	3.949391698	0.46097709	2.776937598	1.297174716	1.403271738	1.499098352	4.952048445	1.069467307	1.755772921	3.289433741	3.139026559	1.551858978	2.456533282	2.551457807	4.252372824	3.278764458	3.311267378	1.488889437	3.779571823	2.294094698	2.833982507	3.496599911	1.095604577	4.964347035	2.484121545	2.710864866	2.392330399	3.906806001	
